word,formal,lazy,keyer,usage,hint
pretty,pr-e,pre,,540,pretty = pre (pr-e) [3]
act,a-k,ak,,541,act = ak (a-k) [1]
suppose,s-p-o,spo,,542,suppose = spo (s-p-o) [4]
comes,k-m-s,kms,,543,comes = kms (k-m-s) [2]
except,s-e-p,sep,,544,except = sep (s-e-p) [3]
table,t-a-b,tab,,545,table = tab (t-a-b) [2]
hours,r-s2,rs,,546,hours = rs (r-s2) [3]
river,r-e-v,rev,,547,river = rev (r-e-v) [2]
cut,k-u-t,kut,,548,cut = kut (k-u-t) [0]
eye,a,ao,o,549,eye = ao (a) [1]
change,ch,cu,u,550,change = cu (ch) [4]
past,p-a-s,paso,o,551,past = paso (p-a-s) [0]
natural,n-a-t-l,natl,,552,natural = natl (n-a-t-l) [3]
entered,^-n-/-d,nd,,553,entered = nd (^-n-/-d) [5]
none,n-u-n,nun,,554,none = nun (n-u-n) [1]
happy,^-h-\-a-p-e,hape,,555,happy = hape (^-h-\-a-p-e) [1]
position,p-o-sh,poz,,556,position = poz (p-o-sh) [5]
else,l-s,ls,,558,else = ls (l-s) [2]
clear,k-l-e,kle,,559,clear = kle (k-l-e) [2]
late,l-a-t,lat,,560,late = lat (l-a-t) [1]
American,a-m-n,amn,,561,American = amn (a-m-n) [5]
bed,b-d,bd,,563,bed = bd (b-d) [1]
laid,l-a-d,lado,o,564,laid = lado (l-a-d) [0]
cold,k-o-ld,kold,,565,cold = kold (k-o-ld) [0]
bad,b-d,bdo,o,566,bad = bdo (b-d) [0]
sound,s2-nt,snt,,567,sound = snt (s2-nt) [2]
remember,r-e-mn,remm,,568,remember = remm (r-e-mn) [4]
view,v-e-u,vu,,569,view = vu (v-e-u) [2]
led,l-e-d,ledo,o,570,led = ledo (l-e-d) [-1]
low,l-o,lou,u,571,low = lou (l-o) [0]
forward,f-d,fd,,572,forward = fd (f-d) [5]
fair,f-a-r,faro,o,573,fair = faro (f-a-r) [0]
although,o-th-o,oho,,574,although = oho (o-th-o) [5]
makes,m-a-k-s,maks,,575,makes = maks (m-a-k-s) [1]
purpose,pr-p,prp,,576,purpose = prp (pr-p) [4]
knowledge,n-o-l,nol,,577,knowledge = nol (n-o-l) [6]
pay,p-a,pa,,579,pay = pa (p-a) [1]
receive,r-s2-e,rse,,580,receive = rse (r-s2-e) [4]
blood,bl-u-d,blud,,581,blood = blud (bl-u-d) [1]
army,a2-m-e,ame,,582,army = ame (a2-m-e) [1]
daughter,d-o-t-e2,dote,,583,daughter = dote (d-o-t-e2) [4]
note,n-o-t,noto,o,584,note = noto (n-o-t) [0]
opened,o-jnt,ojnt,,585,opened = ojnt (o-jnt) [2]
run,r-n,rn,,586,run = rn (r-n) [1]
fall,f-o,fo,,589,fall = fo (f-o) [2]
effect,f-k,fk,,590,effect = fk (f-k) [4]
pass,p-a-s,pasu,u,591,pass = pasu (p-a-s) [0]
sun,s2-n,sni,i,592,sun = sni (s2-n) [0]
road,r-o-d,rod,,593,road = rod (r-o-d) [1]
husband,^-h-\-u-s2,husi,i,594,husband = husi (^-h-\-u-s2) [3]
charge,ch-j,cj,,595,charge = cj (ch-j) [4]
tried,t-r-i-d,trid,,596,tried = trid (t-r-i-d) [1]
important,m-p,mp,,598,important = mp (m-p) [7]
literary,l-e-t-r-e,letre,,599,literary = letre (l-e-t-r-e) [3]
wanted,o-nt-d,ontd,,600,wanted = ontd (o-nt-d) [2]
service,^-s2,sy,y,601,service = sy (^-s2) [5]
front,fr-nt,frnt,,602,front = frnt (fr-nt) [1]
red,r-e-d,redu,u,603,red = redu (r-e-d) [-1]
probably,pr-b-e,prbe,,604,probably = prbe (pr-b-e) [4]
future,f-t,ft,,605,future = ft (f-t) [4]
placed,pl-a-s2-t,plast,,606,placed = plast (pl-a-s2-t) [1]
especially,e-s-p-e,espe,,607,especially = espe (e-s-p-e) [6]
desire,d-s,ds,,609,desire = ds (d-s) [4]
send,s2-e-n,seno,o,611,send = seno (s2-e-n) [0]
office,o-f,ofu,u,612,office = ofu (o-f) [3]
London,l-nt,lnt,,614,London = lnt (l-nt) [3]
greater,g-r-r,grr,,615,greater = grr (g-r-r) [4]
big,b-g,bgo,o,617,big = bgo (b-g) [0]
letters,l-es,leso,o,618,letters = leso (l-es) [3]
peace,p-e-s,pes,,619,peace = pes (p-e-s) [2]
hair,^-h-\-a-r,har,,620,hair = har (^-h-\-a-r) [1]
pleasure,pl-e-sh,plez,,621,pleasure = plez (pl-e-sh) [4]
horse,^-h-\-o-r-s,hors,,624,horse = hors (^-h-\-o-r-s) [1]
remained,r-e-mn-/-t,remmt,,625,remained = remmt (r-e-mn-/-t) [3]
opinion,o-p-n,opno,o,626,opinion = opno (o-p-n) [3]
various,v-a-r-s,vars,,627,various = vars (v-a-r-s) [3]
history,^-h-\-e-s2-t-r-e,hestre,,629,history = hestre (^-h-\-e-s2-t-r-e) [1]
play,pl-a,pla,,630,play = pla (pl-a) [1]
agreement,^-ya-m,yam,,631,agreement = yam (^-ya-m) [6]
died,d-i-d,dido,o,632,died = dido (d-i-d) [0]
wrote,r-o-t,rot,,635,wrote = rot (r-o-t) [2]
wild,u-i-ld,uild,,636,wild = uild (u-i-ld) [0]
ran,r-a-n,rano,o,637,ran = rano (r-a-n) [-1]
government,g-v,gv,,638,government = gv (g-v) [8]
save,s2-a-v,sav,,640,save = sav (s2-a-v) [1]
length,l-e-ng,leg,,641,length = leg (l-e-ng) [3]
ah,a,au,u,642,ah = au (a) [0]
master,m-a-s,maso,o,643,master = maso (m-a-s) [2]
latter,l-a-t-e2,lateu,u,644,latter = lateu (l-a-t-e2) [1]
persons,pr-s-s,prss,,645,persons = prss (pr-s-s) [3]
hardly,^-h-\-a2-d-e,hade,,647,hardly = hade (^-h-\-a2-d-e) [2]
gold,g-o-ld,goldo,o,648,gold = goldo (g-o-ld) [-1]
paper,p-a-pr,papr,,649,paper = papr (p-a-pr) [1]
particular,p-a-t,pat,,650,particular = pat (p-a-t) [7]
mark,m-a-r-k,marko,o,651,mark = marko (m-a-r-k) [-1]
information,n-f-m-sh,nfmz,,652,information = nfmz (n-f-m-sh) [7]
bear,b-a-r,baro,o,653,bear = baro (b-a-r) [0]
fellow,f-e-l-o,feloo,o,654,fellow = feloo (f-e-l-o) [1]
church,ch-e2-ch,cec,,655,church = cec (ch-e2-ch) [3]
attention,tn-sh,tnz,,656,attention = tnz (tn-sh) [6]
wind,u-e-nt,uent,,658,wind = uent (u-e-nt) [0]
per,pr,pro,o,659,per = pro (pr) [0]
company,k-p,kpo,o,661,company = kpo (k-p) [4]
walked,u-o-k-t,uokt,,662,walked = uokt (u-o-k-t) [2]
chief,ch-e-f,cef,,663,chief = cef (ch-e-f) [2]
strength,s2-t-r,stro,o,664,strength = stro (s2-t-r) [4]
gentleman,jnt-m-a-n,jntman,,665,gentleman = jntman (jnt-m-a-n) [3]
mine,m-i-n,mino,o,666,mine = mino (m-i-n) [0]
object,o-b,ob,,668,object = ob (o-b) [4]
unless,n-l,nl,,669,unless = nl (n-l) [4]
duty,td-e,dde,,670,duty = dde (td-e) [1]
drew,d-r-u,dru,,671,drew = dru (d-r-u) [1]
single,s2-e-ng,seg,,672,single = seg (s2-e-ng) [3]
distance,d-s2-tn-s,dstns,,673,distance = dstns (d-s2-tn-s) [3]
deal,d-e2,deo,o,675,deal = deo (d-e2) [1]
visit,v-e-s2-e-t,veset,,676,visit = veset (v-e-s2-e-t) [0]
foot,f-u-t,fut,,677,foot = fut (f-u-t) [1]
beauty,b-t-e,bteo,o,678,beauty = bteo (b-t-e) [2]
heavy,^-h-\-e-v-e,heve,,680,heavy = heve (^-h-\-e-v-e) [1]
thinking,th-^-h-\-\-h,hhg,,683,thinking = hhg (th-^-h-\-\-h) [5]
loved,l-v-d,lvd,,684,loved = lvd (l-v-d) [2]
carry,k-a-e,kae,,685,carry = kae (k-a-e) [2]
immediately,e-m-e,eme,,686,immediately = eme (e-m-e) [8]
captain,k-a-p-tn,kaptn,,687,captain = kaptn (k-a-p-tn) [2]
try,t-r-i,tri,,689,try = tri (t-r-i) [0]
rich,r-e-ch,rec,,690,rich = rec (r-e-ch) [1]
plain,pl-a-n,plano,o,691,plain = plano (pl-a-n) [0]
sweet,s2-u-e-t,suet,,692,sweet = suet (s2-u-e-t) [1]
minutes,mn-e-t-s,mmets,,695,minutes = mmets (mn-e-t-s) [2]
follow,f-o,foo,o,696,follow = foo (f-o) [3]
trouble,t-r-b,trb,,697,trouble = trb (t-r-b) [4]
yourself,us,usu,u,698,yourself = usu (us) [5]
write,r-i,rio,o,699,write = rio (r-i) [2]
chance,ch-a-n-s,cans,,700,chance = cans (ch-a-n-s) [2]
regard,r-e,reo,o,701,regard = reo (r-e) [3]
filled,f-e-ld,feld,,702,filled = feld (f-e-ld) [2]
trees,t-r-e-s,tres,,703,trees = tres (t-r-e-s) [1]
won't,o-nt,onto,o,704,won't = onto (o-nt) [1]
presence,pr,pru,u,705,presence = pru (pr) [5]
merely,m-e2-e2,mee,,706,merely = mee (m-e2-e2) [3]
secret,s2-e-k-r-e-t,sekret,,707,secret = sekret (s2-e-k-r-e-t) [0]
former,f-m-e2,fme,,708,former = fme (f-m-e2) [3]
mere,m-e2,meu,u,709,mere = meu (m-e2) [1]
appear,a-pr,apr,,710,appear = apr (a-pr) [3]
struck,s2-t-r-k,strk,,711,struck = strk (s2-t-r-k) [2]
learned,l-e-n-/-t,lent,,712,learned = lent (l-e-n-/-t) [3]
arm,a2-m,amo,o,713,arm = amo (a2-m) [0]
happened,^-h-\-a-jnt,hajnt,,715,happened = hajnt (^-h-\-a-jnt) [3]
man's,m-a-n-s,mans,,716,man's = mans (m-a-n-s) [1]
influence,n-f,nf,,717,influence = nf (n-f) [7]
instead,n-s2-td,nsdd,,718,instead = nsdd (n-s2-td) [3]
window,u-e-nt-o,uento,,721,window = uento (u-e-nt-o) [1]
afraid,fr-a,fra,,723,afraid = fra (fr-a) [3]
below,bl-o,blo,,724,below = blo (bl-o) [2]
wrong,r-o-ng,rog,,725,wrong = rog (r-o-ng) [2]
months,mn-th-s,mmhs,,726,months = mmhs (mn-th-s) [2]
silence,s2-i-l,sil,,727,silence = sil (s2-i-l) [4]
broken,br-o-k-n,brokn,,728,broken = brokn (br-o-k-n) [1]
raised,r-a-s2-d,rasd,,729,raised = rasd (r-a-s2-d) [2]
outside,a-u-s-i,wsi,,730,outside = wsi (a-u-s-i) [4]
caught,k-o-t,koto,o,732,caught = koto (k-o-t) [2]
simple,s2-e-m-p,semp,,733,simple = semp (s2-e-m-p) [2]
lips,l-e-p-s,leps,,734,lips = leps (l-e-p-s) [0]
figure,f-e-g-r,fegr,,735,figure = fegr (f-e-g-r) [2]
ago,a-g,ag,,736,ago = ag (a-g) [1]
reach,r-e-ch,reco,o,737,reach = reco (r-e-ch) [1]
easily,e-s-ye,esye,,738,easily = esye (e-s-ye) [2]
noble,n-o-b,nob,,739,noble = nob (n-o-b) [2]
whatever,o-t-e-v,otev,,740,whatever = otev (o-t-e-v) [4]
ancient,a-n-sh-t,anzt,,742,ancient = anzt (a-n-sh-t) [3]
blue,bl-u,blu,,743,blue = blu (bl-u) [1]
agree,^-ya,ya,,746,agree = ya (^-ya) [3]
generally,j-e-n-e,jene,,747,generally = jene (j-e-n-e) [5]
showed,sh-o-d,zod,,748,showed = zod (sh-o-d) [3]
easy,e-s-e,ese,,749,easy = ese (e-s-e) [1]
ship,sh,zi,i,750,ship = zi (sh) [2]
action,a-k-sh,akz,,751,action = akz (a-k-sh) [3]
stay,s2-t-a,sta,,752,stay = sta (s2-t-a) [1]
hat,^-h-\-a-t,hatu,u,753,hat = hatu (^-h-\-a-t) [-1]
property,pr-p-t,prpt,,755,property = prpt (pr-p-t) [4]
fit,f-e-t,feto,o,756,fit = feto (f-e-t) [-1]
enemy,e-n-e-m-e,eneme,,757,enemy = eneme (e-n-e-m-e) [0]
grew,g-r-u,gru,,758,grew = gru (g-r-u) [1]
afterwards,a-f-d-s,afds,,759,afterwards = afds (a-f-d-s) [6]
born,b-o-n,bono,o,760,born = bono (b-o-n) [0]
places,pl-a-ss,plass,,761,places = plass (pl-a-ss) [1]
impossible,m-p-o-s,mpos,,763,impossible = mpos (m-p-o-s) [6]
worth,u-u-th,uuh,,764,worth = uuh (u-u-th) [2]
arrived,a-r-i-/-t,arit,,766,arrived = arit (a-r-i-/-t) [3]
occasion,k-a-sh,kaz,,767,occasion = kaz (k-a-sh) [5]
remain,r-e-mn,remmo,o,768,remain = remmo (r-e-mn) [1]
please,pl,pl,,769,please = pl (pl) [4]
green,g-r-e-n,gren,,770,green = gren (g-r-e-n) [1]
married,m-a-r-e-d,mared,,771,married = mared (m-a-r-e-d) [2]
third,th2-e2-d,hedu,u,772,third = hedu (th2-e2-d) [1]
mouth,m-a-u-th,mwh,,773,mouth = mwh (m-a-u-th) [2]
sleep,s-l-e-p,slep,,774,sleep = slep (s-l-e-p) [1]
period,p-e2-d,ped,,775,period = ped (p-e2-d) [3]
fresh,fr-e-sh,frez,,776,fresh = frez (fr-e-sh) [1]
faith,f-a-th,faho,o,777,faith = faho (f-a-th) [1]
system,s2s,sso,o,778,system = sso (s2s) [3]
entirely,nt-ia,ntia,,782,entirely = ntia (nt-ia) [4]
smile,s2-m-i2,smi,,783,smile = smi (s2-m-i2) [2]
goes,g-s,gs,,785,goes = gs (g-s) [2]
usual,e-u-sh,uzo,o,786,usual = uzo (e-u-sh) [2]
covered,k-v-/-t,kvt,,788,covered = kvt (k-v-/-t) [4]
appearance,a-pr-n-s,aprns,,789,appearance = aprns (a-pr-n-s) [5]
bound,b-n,bno,o,790,bound = bno (b-n) [2]
respect,r-e-s,reso,o,791,respect = reso (r-e-s) [3]
quiet,k-i-t,qit,,792,quiet = qit (k-i-t) [2]
beside,b-s-i,bsi,,793,beside = bsi (b-s-i) [3]
dinner,tn-r,tnr,,794,dinner = tnr (tn-r) [3]
expression,e-s-pr-e-sh,xprez,,795,expression = xprez (e-s-pr-e-sh) [5]
stopped,ss2-t,sst,,796,stopped = sst (ss2-t) [4]
slowly,s-l-o-e,sly,,798,slowly = sly (s-l-o-e) [3]
considerable,k-s-b,ksb,,799,considerable = ksb (k-s-b) [9]
prince,pr-e-n-s,prens,,800,prince = prens (pr-e-n-s) [1]
somewhat,s2-m-o-t,smot,,801,somewhat = smot (s2-m-o-t) [4]
walk,u-o-k,uok,,802,walk = uok (u-o-k) [1]
wonder,u-u-n,uun,,803,wonder = uun (u-u-n) [3]
greatest,g-r-s2-t,grst,,805,greatest = grst (g-r-s2-t) [4]
provide,pr-v-i,prvi,,806,provide = prvi (pr-v-i) [3]
perfect,pr-f,prf,,808,perfect = prf (pr-f) [4]
court,k-o-t,kotu,u,809,court = kotu (k-o-t) [1]
youth,e-u-th,uho,o,811,youth = uho (e-u-th) [2]
cost,k-o-s,kos,,812,cost = kos (k-o-s) [1]
sudden,s2-u-tn,sutn,,815,sudden = sutn (s2-u-tn) [2]
Christian,k-r-e-s-ch,kresc,,816,Christian = kresc (k-r-e-s-ch) [4]
evil,e-v-l,evl,,817,evil = evl (e-v-l) [1]
danger,tn-j-e2,tnje,,818,danger = tnje (tn-j-e2) [2]
main,m-a-n,manu,u,819,main = manu (m-a-n) [0]
battle,b-t-l,btl,,820,battle = btl (b-t-l) [3]
wished,u-sh-t,uzt,,821,wished = uzt (u-sh-t) [3]
command,k-m-a-n,kman,,822,command = kman (k-m-a-n) [3]
notice,n-e-s,neso,o,823,notice = neso (n-e-s) [2]
piece,p-e-s,peso,o,824,piece = peso (p-e-s) [1]
political,p-o-l-/-ya,polya,,825,political = polya (p-o-l-/-ya) [4]
sister,ss2-t-e2,sste,,826,sister = sste (ss2-t-e2) [2]
proper,pr-pr,prpr,,828,proper = prpr (pr-pr) [2]
started,s2-t-a2-td,stadd,,829,started = stadd (s2-t-a2-td) [2]
considered,k-s-/-t,kst,,830,considered = kst (k-s-/-t) [7]
expected,e-s-p-/-t,xpt,,833,expected = xpt (e-s-p-/-t) [5]
joy,j-o-e,jy,,834,joy = jy (j-o-e) [1]
private,pr-i,pri,,835,private = pri (pr-i) [4]
bright,br-i,bri,,836,bright = bri (br-i) [3]
result,r-s2-u,rsu,,837,result = rsu (r-s2-u) [3]
school,s2-k-l,skl,,838,school = skl (s2-k-l) [3]
sit,s2-e-t,setu,u,839,sit = setu (s2-e-t) [-1]
language,l-a-ng,lag,,840,language = lag (l-a-ng) [5]
individual,nt-v,ntv,,842,individual = ntv (nt-v) [7]
south,s2-a-u,swo,o,843,south = swo (s2-a-u) [2]
meant,mn-t,mmt,,845,meant = mmt (mn-t) [2]
food,f-u-d,fud,,846,food = fud (f-u-d) [1]
wide,u-i-d,uid,,847,wide = uid (u-i-d) [1]
formed,f-m-/-t,fmt,,848,formed = fmt (f-m-/-t) [3]
week,e-k,ek,,849,week = ek (e-k) [2]
tears,t-ye2,tye,,851,tears = tye (t-ye2) [2]
opportunity,o-pr,opr,,852,opportunity = opr (o-pr) [8]
value,v-l,vl,,854,value = vl (v-l) [3]
broke,br-o-k,brok,,856,broke = brok (br-o-k) [1]
support,s-/-t,sti,i,858,support = sti (s-/-t) [4]
due,d-u,du,,859,due = du (d-u) [1]
village,v-e-l-j,velj,,860,village = velj (v-e-l-j) [3]
fight,f-i-t,fito,o,861,fight = fito (f-i-t) [1]
experience,e-s-p,xp,,862,experience = xp (e-s-p) [8]
medium,m-e-tm,metm,,864,medium = metm (m-e-tm) [2]
stone,s2-t-o-n,ston,,865,stone = ston (s2-t-o-n) [1]
begin,b-g-e-n,bgen,,866,begin = bgen (b-g-e-n) [1]
domain,d-o-mn,domm,,868,domain = domm (d-o-mn) [2]
personal,pr-s,prso,o,870,personal = prso (pr-s) [4]
access,a-k-ss,akss,,871,access = akss (a-k-ss) [2]
learn,l-e-n,len,,874,learn = len (l-e-n) [2]
offered,o-f-/-t,ofto,o,876,offered = ofto (o-f-/-t) [3]
grand,^-g,gi,i,878,grand = gi (^-g) [3]
society,ss2,ssu,u,880,society = ssu (ss2) [4]
boat,b-o-t,bot,,881,boat = bot (b-o-t) [1]
takes,t-a-k-s,taks,,883,takes = taks (t-a-k-s) [1]
date,td,ddu,u,884,date = ddu (td) [1]
original,o-r-e-j,orej,,885,original = orej (o-r-e-j) [4]
difficult,df-k,dfk,,887,difficult = dfk (df-k) [6]
conversation,k-v-e-sh,kvez,,888,conversation = kvez (k-v-e-sh) [8]
wait,u-a-t,uat,,889,wait = uat (u-a-t) [1]
tree,t-r-e,tre,,890,tree = tre (t-r-e) [1]
produced,pr-o-d-u-s2-t,produst,,891,produced = produst (pr-o-d-u-s2-t) [1]
paragraph,^-p-/-g,pg,,893,paragraph = pg (^-p-/-g) [7]
cast,k-a-s2-t,kast,,894,cast = kast (k-a-s2-t) [0]
month,mn-th,mmh,,895,month = mmh (mn-th) [2]
top,t-o-p,topo,o,896,top = topo (t-o-p) [-1]
tone,t-o-n,tono,o,898,tone = tono (t-o-n) [0]
laughed,l-a-f-t,laft,,899,laughed = laft (l-a-f-t) [3]
intended,n-tn-/-t,ntnt,,901,intended = ntnt (n-tn-/-t) [4]
Indian,nt-ea-n,nten,,903,Indian = nten (nt-ea-n) [2]
direction,d-r-k-sh,drkz,,907,direction = drkz (d-r-k-sh) [5]
gives,g-e-s,ges,,908,gives = ges (g-e-s) [2]
terrible,t-e-r-b,terb,,909,terrible = terb (t-e-r-b) [4]
silent,s2-i-l-e-nt,silento,o,910,silent = silento (s2-i-l-e-nt) [-1]
produce,pr-o-d-u-s,produs,,911,produce = produs (pr-o-d-u-s) [1]
lie,l-i,lio,o,914,lie = lio (l-i) [0]
scene,s2-e-n,senu,u,915,scene = senu (s2-e-n) [1]
lives,l-a-v-s2,lavs,,916,lives = lavs (l-a-v-s2) [1]
effort,e-f-t,eft,,917,effort = eft (e-f-t) [3]
attempt,a-tm-t,atmt,,918,attempt = atmt (a-tm-t) [3]
likely,l-a-e,lae,,919,likely = lae (l-a-e) [3]
drawn,d-r-o-n,dron,,921,drawn = dron (d-r-o-n) [1]
fast,f-a-s2-t,fasto,o,923,fast = fasto (f-a-s2-t) [-1]
Street,s2-t,stw,w,924,Street = stw (s2-t) [3]
wall,u-o-l,uol,,925,wall = uol (u-o-l) [1]
troops,t-r-u-p-s,trups,,927,troops = trups (t-r-u-p-s) [1]
modern,m-o-tn,motn,,928,modern = motn (m-o-tn) [2]
military,m-e-l-e-t,melet,,930,military = melet (m-e-l-e-t) [3]
author,o-th-r,ohr,,931,author = ohr (o-th-r) [3]
field,f-e-ld,feldo,o,932,field = feldo (f-e-ld) [0]
heaven,^-h-\-e-v-n,hevn,,933,heaven = hevn (^-h-\-e-v-n) [2]
fee,f-e,fe,,934,fee = fe (f-e) [1]
pleased,pl-/-t,plt,,935,pleased = plt (pl-/-t) [4]
authority,o-th2-/-r,ohro,o,938,authority = ohro (o-th2-/-r) [5]
soft,s2-o-f-t,softo,o,939,soft = softo (s2-o-f-t) [-1]
bit,b-e-t,betu,u,940,bit = betu (b-e-t) [-1]
chair,ch-a2,ca,,941,chair = ca (ch-a2) [3]
cry,k-r-i,kri,,942,cry = kri (k-r-i) [0]
hot,^-h-\-o-t,hoto,o,943,hot = hoto (^-h-\-o-t) [-1]
named,n-a-/-t,nato,o,946,named = nato (n-a-/-t) [1]
summer,s2-m-e2,sme,,947,summer = sme (s2-m-e2) [3]
afternoon,a-f-n-u-n,afnun,,948,afternoon = afnun (a-f-n-u-n) [4]
allow,a-l,al,,949,allow = al (a-l) [3]
passage,p-a-s-j,pasj,,951,passage = pasj (p-a-s-j) [3]
music,m-u-s2-e-k,musek,,952,music = musek (m-u-s2-e-k) [0]
soldiers,s2-o-l-j-ye2,soljye,,954,soldiers = soljye (s2-o-l-j-ye2) [2]
required,r-k-i-/-t,rqit,,955,required = rqit (r-k-i-/-t) [4]
picture,p-k-t-r,pktr,,956,picture = pktr (p-k-t-r) [3]
simply,s2-e-m-p-e,sempe,,957,simply = sempe (s2-e-m-p-e) [1]
pleasant,pl-e-s,ples,,958,pleasant = ples (pl-e-s) [4]
fixed,f-e-x-t,fext,,959,fixed = fext (f-e-x-t) [1]
permission,pr-m-sh,prmz,,960,permission = prmz (pr-m-sh) [6]
speech,s-p,spu,u,961,speech = spu (s-p) [3]
marriage,m-a-r-j,marj,,962,marriage = marj (m-a-r-j) [4]
study,s2-td-e,sdde,,963,study = sdde (s2-td-e) [1]
race,r-a-s,ras,,964,race = ras (r-a-s) [1]
religious,r-e-l-e-j-u-s,relejus,,965,religious = relejus (r-e-l-e-j-u-s) [2]
west,u,uw,w,966,west = uw (u) [2]
ill,e-l,el,,969,ill = el (e-l) [1]
official,o-sh-l,ozl,,971,official = ozl (o-sh-l) [5]
houses,^-h-\-u-s-s,huss,,972,houses = huss (^-h-\-u-s-s) [2]
distribute,d-s-/-b,dsb,,973,distribute = dsb (d-s-/-b) [7]
spent,s-jnt,sjnt,,974,spent = sjnt (s-jnt) [1]
ladies,l-a-d-e-s,lades,,976,ladies = lades (l-a-d-e-s) [1]
leaves,l-e-v-s2,levs,,977,leaves = levs (l-e-v-s2) [2]
justice,j-u-s-s,juss,,978,justice = juss (j-u-s-s) [3]
trust,t-r-s,trs,,980,trust = trs (t-r-s) [2]
break,br-a-k,brak,,981,break = brak (br-a-k) [1]
equal,e-k-l,eql,,982,equal = eql (e-k-l) [2]
eat,e-t,eto,o,983,eat = eto (e-t) [0]
north,n-o-th,noh,,984,north = noh (n-o-th) [2]
killed,k-e-ld,keld,,985,killed = keld (k-e-ld) [2]
threw,th-r-u,hruo,o,986,threw = hruo (th-r-u) [1]
physical,f-e-s-/-k,fesk,,987,physical = fesk (f-e-s-/-k) [4]
religion,r-e-l-e-j-n,relejn,,988,religion = relejn (r-e-l-e-j-n) [2]
watch,u-o-ch,uoc,,990,watch = uoc (u-o-ch) [2]
understood,u-/-s2-t-u,ustu,,991,understood = ustu (u-/-s2-t-u) [6]
forget,f-g-e-t,fget,,992,forget = fget (f-g-e-t) [2]
instant,n-s,ns,,994,instant = ns (n-s) [5]
ordered,o-d-/-t,odt,,995,ordered = odt (o-d-/-t) [4]
middle,m-e-d-l,medl,,997,middle = medl (m-e-d-l) [2]
looks,l-u-s,lus,,998,looks = lus (l-u-s) [2]
sin,s2-e-n,seni,i,999,sin = seni (s2-e-n) [-1]
success,s2-u-k,suk,,1001,success = suk (s2-u-k) [4]
built,bl,bl,,1002,built = bl (bl) [3]
fortune,f-tn,ftn,,1006,fortune = ftn (f-tn) [4]
spite,s-p-i-t,spit,,1007,spite = spit (s-p-i-t) [1]
wise,u-i-s,uis,,1008,wise = uis (u-i-s) [1]
moral,m-o-r-l,morl,,1010,moral = morl (m-o-r-l) [1]
plan,pl-a-n,planu,u,1015,plan = planu (pl-a-n) [-1]
touch,t-ch,tc,,1017,touch = tc (t-ch) [3]
closed,k-l-o-s2-d,klosd,,1018,closed = klosd (k-l-o-s2-d) [1]
rise,r-i-s,ris,,1020,rise = ris (r-i-s) [1]
social,s2-o-sh,soz,,1022,social = soz (s2-o-sh) [3]
higher,^-h-\-i-r,hir,,1023,higher = hir (^-h-\-i-r) [3]
rate,r-a-t,rat,,1024,rate = rat (r-a-t) [1]
garden,g-a2-tn,gatn,,1025,garden = gatn (g-a2-tn) [2]
changed,ch-/-t,ct,,1026,changed = ct (ch-/-t) [5]
corner,k-o-n-e2,kone,,1027,corner = kone (k-o-n-e2) [2]
island,i-l-a-nt,ilant,,1032,island = ilant (i-l-a-nt) [1]
spring,s-pr-e-ng,spreg,,1033,spring = spreg (s-pr-e-ng) [1]
offer,o-f,ofi,i,1034,offer = ofi (o-f) [2]
pain,p-a-n,pan,,1035,pain = pan (p-a-n) [1]
wood,u-u-d,uud,,1036,wood = uud (u-u-d) [1]
instance,n-s,nso,o,1037,instance = nso (n-s) [5]
vain,v-a-n,vano,o,1038,vain = vano (v-a-n) [0]
sufficient,s2-u-f,suf,,1040,sufficient = suf (s2-u-f) [7]
happiness,^-h-\-a-p-e2-n-e-s,hapenes,,1041,happiness = hapenes (^-h-\-a-p-e2-n-e-s) [2]
journey,j-e2-n-e,jeneo,o,1042,journey = jeneo (j-e2-n-e) [2]
dress,d-r-e-s,dres,,1044,dress = dres (d-r-e-s) [1]
ourselves,r-ss,rss,,1045,ourselves = rss (r-ss) [6]
conduct,k-d-u-k,kduk,,1046,conduct = kduk (k-d-u-k) [3]
lead,l-e-d,ledu,u,1048,lead = ledu (l-e-d) [0]
lying,l-i-\-h,lig,,1050,lying = lig (l-i-\-h) [2]
grave,g-r-a-v,grav,,1051,grave = grav (g-r-a-v) [1]
possession,p-o-ss,poss,,1052,possession = poss (p-o-ss) [6]
legal,l-e-g,lego,o,1053,legal = lego (l-e-g) [1]
queen,k-w-e-n,qen,,1054,queen = qen (k-w-e-n) [2]
lower,l-o-r,lor,,1055,lower = lor (l-o-r) [2]
caused,k-s2-/-t,ksto,o,1056,caused = ksto (k-s2-/-t) [2]
special,s-p,spi,i,1057,special = spi (s-p) [4]
cases,k-a-ss,kass,,1058,cases = kass (k-a-ss) [1]
stop,s2-t-p,stp,,1059,stop = stp (s2-t-p) [1]
nation,n-a-sh,naz,,1060,nation = naz (n-a-sh) [3]
warm,u-o-m,uom,,1061,warm = uom (u-o-m) [1]
degree,d-e-g,dego,o,1062,degree = dego (d-e-g) [2]
memory,mn-r-e,mmre,,1064,memory = mmre (mn-r-e) [2]
shown,sh-o-n,zon,,1065,shown = zon (sh-o-n) [2]
promise,pr-m-e-s,prmes,,1066,promise = prmes (pr-m-e-s) [2]
situation,s2-e-t-n,setno,o,1067,situation = setno (s2-e-t-n) [4]
names,n-a2-s,nas,,1068,names = nas (n-a2-s) [2]
