word,form,qwerd,keyer,chord,usage
Baldric,b-o-ld-r-k,Boldrk,,qbdklor,0
Bowlder,b-o-ld-r,Boldro,o,qbdlor,0
Bolts,b-o-l-t-s,Boltso,o,qblost,0
Bombardment,b-o-m-b-a2-d-m,Bombadm,,qabdmo,0
Bombastic,b-o-m-b-/-s2-t,Bombst,,qbmost,0
Borne in mind,b-o-m-i,Bomi,,qbimo,0
Bond,b-o-nt,Bondo,o,qbdno,0
Bonus,b-o-n-u-s,Bonuso,o,qbnosu,0
Boracic,b-o-r-a-s2-k,Borask,,qabkors,0
Borrow,b-o-r-o,Boro,,qbor,0
Boston,b-o-s,Boso,o,qbos,0
Bowsprit,b-o-s-pr-e-t,Bospret,,qbeoprst,0
Botanical,b-o-tn-/-k,Botnk,,qbknot,0
Bovine,b-o-v-e-n,Boven,,qbenov,0
Biplane,b-pl-a-n,Bplan,,qablnp,0
Bequest,b-k-e-s,Bqes,,qbeqs,0
Brackish,br-a-k-sh,Brakz,,qabkrz,0
Branch,br-a-n-ch,Branc,,qabcnr,0
Branches,br-a-n-ch-s,Brancs,,qabcnrs,0
Brand,br-a-nt,Brando,o,qabdnor,0
Brass,br-a-s,Brasi,i,qabirs,0
Brazil,br-a-s,Braso,o,qabors,0
Brazier,br-a-sh-e2,Braze,,qaberz,0
Bread,br-e-d,Bredo,o,qbdeor,0
Brigantine,br-e-g-a-n-tn,Bregantn,,qabegnrt,0
Brick,br-e-k,Brek,,qbekr,0
Brisbane,br-e-s-b-n,Bresbn,,qbenrs,0
Brevet,br-e-v-t,Brevt,,qbertv,0
Brevity,br-e-v-t-e,Brevte,,qbertv,0
Barrel,br-l,Brl,,qblr,0
Berlin,br-l-e-n,Brlen,,qbelnr,0
Barrels,br-l-s,Brls,,qblrs,0
Brown,br-n,Brn,,qbnr,0
Brunt,br-nt,Brnt,,qbnrt,0
Broad,br-o-d,Brod,,qbdor,0
Borough,br-o,Broo,o,qbor,0
Bronchitis,br-o-nk-i,Broqi,,qbioqr,0
Brought up,br-o-t-p,Brotp,,qboprt,0
Brochure,br-o-sh-u,Brozu,,qboruz,0
Barcelona,br-s-e-l-o-n-a,Brselona,,qabelnors,0
By reaon of the,br-s2-th,Brsh,,qbhrs,0
By reason of that,br-s2-th-a,Brsha,,qabhrs,0
By reason of their,br-s2-th2,Brsho,o,qbhors,0
By reason of my,br-s2-m-a,Brsma,,qabmrs,0
Burst,br-s2-t,Brst,,qbrst,0
Brother-in-law,br-u-th-l-o,Bruhlo,,qbhloru,0
Bisect,b-s2-e-k,Bsek,,qbeks,0
Bespeak,b-s-p,Bsp,,qbps,0
Bystander,b-s2-tn-/-r,Bstnr,,qbnrst,0
Bestowal,b-s2-t-o-l,Bstol,,qblost,0
Battalion,b-t-a-l-n,Btaln,,qablnt,0
Betterment,b-t-e-m,Btem,,qbemt,0
Better than,b-t-e-n,Bten,,qbent,0
Beauteous,b-t-u-s,Btus,,qbstu,0
Byway,b-u-a,Bua,,qabu,0
Bureaucratic,b-u-/-a,Buai,i,qabiu,0
By the way,b-u-a,Buao,o,qabou,0
Byword,b-u-d,Budi,i,qbdiu,0
Bud,b-u-d,Budo,o,qbdou,0
Buffalo,b-u-f,Buf,,qbfu,0
Bucolic,b-e-u-k-o-l-k,Bukolk,,qbklou,0
Bullion,b-u-l-n,Buln,,qblnu,0
Bulwark,b-u-l-r-k,Bulrk,,qbklru,0
Burrow,b-u-r-o,Buro,,qboru,0
Buzzard,b-u-s2-a-d,Busad,,qabdsu,0
Bosom,b-u-s2-m,Busm,,qbmsu,0
Bus,b-u-s,Buso,o,qbosu,0
Butt,b-u-t,Buti,i,qbitu,0
Boot,b-u-t,Buto,o,qbotu,0
Boots,b-u-t-s,Butso,o,qbostu,0
Buxom,b-u-x-m,Buxm,,qbmux,0
By express,b-e-s-pr,Bxpr,,qbprx,0
Boycott,b-o-e-k-o-t,Bykot,,qbkoty,0
Bohemia,b-o-e-m-ea,Byme,,qbemy,0
Buoyant,b-o-e-nt,Bynt,,qbnty,0
Buoy,b-o-e,Byu,u,qbuy,0
Chairman,ch-a2-m-a2-n,Caman,,qacmn,0
Chamber,ch-a-m-br,Cambr,,qabcmr,0
Champion,ch-a-m-p-n,Campn,,qacmnp,0
Chapel,ch-a-pl,Capl,,qaclp,0
Chariot,ch-a-r-o-t,Carot,,qacort,0
Charitable,ch-a2-t-b,Catb,,qabct,0
Chat,ch-a-t,Cato,o,qacot,0
Chief draftsman,ch-d-r-f-s22-m-a-n,Cdrfsman,,qacdfmnrs,0
Cheery,ch-e2-e2,Cee,,qce,0
Cheerful,ch-e2-f,Cefo,o,qcefo,0
Cheerless,ch-el2,Celo,o,qcelo,0
Chintz,ch-e-nt-s,Centso,o,qcenost,0
Churl,ch-e-r-l,Cerl,,qcelr,0
Cheerless ,ch-e-r-l,Cerlo,o,qcelor,0
Chest,ch-e-s2-t,Cest,,qcest,0
Childish,ch-i-ld-sh,Cildz,,qcdilz,0
Chocolate,ch-k-l-a,Ckla,,qackl,0
Chief clerk,ch-k-l-r,Cklr,,qcklr,0
Chief counsel,ch-k-s-e-l,Cksel,,qcekls,0
Czechoslovakia,ch-k-s-l-v,Ckslv,,qcklsv,0
Changeless,ch-l,Cl,,qcl,0
Chief engineer,ch-n-j-e,Cnje,,qcejn,0
Which was,ch-o-s,Coso,o,qcos,0
Chihuahua,ch-u-a,Cua,,qacu,0
Chairs,ch-ya2,Cy,,qcy,0
Dampener,d-a-m-p-n-e2,Dampne,,qademnp,0
Damp,d-a-m-p,Dampo,o,qadmop,0
Dances,d-a-n-ss,Danss,,qadns,0
Dainty,d-a-nt-e,Danteo,o,qadenot,0
Dairy,d-a-r-e,Dareo,o,qadeor,0
Darkness,d-a-r-k-n-e-s,Darknes,,qadeknrs,0
Dark,d-a-r-k,Darko,o,qadkor,0
Days ago,d-a-s2-g,Dasg,,qadgs,0
Day's sight,d-a-s-i,Dasi,,qadis,0
Datum,d-a-tm,Datm,,qadmt,0
Daytime,d-a-tm,Datmo,o,qadmot,0
Day or two,d-a-t-u,Datu,,qadtu,0
Day or two ago,d-a-t-u-g,Datug,,qadgtu,0
Davit,d-a-v-t,Davt,,qadtv,0
Would be done,d-b-tn,Dbdn,,qbdn,0
Debilitate,d-b-e-l-e-t-a,Dbeleta,,qabdelt,0
Debenture,d-b-e-nt-r,Dbentr,,qbdenrt,0
Debacle,d-b-/-k,Dbk,,qbdk,0
Dublin,d-bl-e-n,Dblen,,qbdeln,0
Debility,d-\-b,Dbo,,qbdo,0
Debit,d-b-t,Dbt,,qbdt,0
Duchess,d-ch-e-s,Dces,,qcdes,0
Didactic,td-a-k-t-e-k,Ddaktek,,qadekt,0
Did not,td-e-n,Dden,,qden,0
Did you,td-u,Ddu,,qdu,0
Deduct,td-u-k,Dduk,,qdku,0
Deducted,td-u-k-t,Ddukd,,qdku,0
Deduction,td-u-k-sh,Ddukz,,qdkuz,0
Deducible,td-u-s-b,Ddusb,,qbdsu,0
Deeds,d-e-d-s,Deds,,qdes,0
Deify,d-e-f,Defo,o,qdefo,0
Dig,d-e-g,Deg,,qdeg,0
Dignified,d-e-g-n-f-/-t,Degnfd,,qdefgn,0
Dignity,d-e-g-/-nt,Degnt,,qdegnt,0
Degree,d-e-g,Dego,o,qdego,0
Degrade,d-e-g-r-a,Degra,,qadegr,0
Degradation,d-e-g-r-a-d-sh,Degradz,,qadegrz,0
Deka-,d-e-k,Dek,,qdek,0
Decadance,d-e-k-a-tn-s,Dekadns,,qadekns,0
Decalcomania,d-e-k-a-l-k,Dekalk,,qadekl,0
Decoction,d-e-k-k-sh,Dekkz,,qdekz,0
Decorum,d-e-k-o-r-m,Dekorm,,qdekmor,0
Decompose,d-e-k-p-o,Dekpo,,qdekop,0
Decorate,d-e-k-r-a,Dekra,,qadekr,0
Decree,d-e-k-r-e,Dekre,,qdekr,0
Decrepitude,d-e-k-r-e-p-t-u,Dekreptu,,qdekprtu,0
Decrease,d-e-k-r-e-s,Dekres,,qdekrs,0
Dicta,d-e-k-t-a,Dekta,,qadekt,0
Dictate,d-e-k-t-a,Dektao,o,qadekot,0
Dictator,d-e-k-t-a-/-r,Dektar,,qadekrt,0
Decanter,d-e-k-t-e2,Dekte,,qdekt,0
Dictum,d-e-k-tm,Dektm,,qdekmt,0
Dilapidate,d-e-l-a-p,Delap,,qadelp,0
Dilatory,d-e-l-a-t-r-e,Delatre,,qadelrt,0
Diligent,d-e-l-e-jnt,Delejnt,,qdejlnt,0
Delicatessen,d-e-l-e-k-e-s2-n,Delekesn,,qdeklns,0
Deluge,d-e-l-j,Delj,,qdejl,0
D-l-e-sh,d-e-l-sh,Delzi,i,qdeilz,0
Demonitize,d-e-mn-e-t-i-s,Demnetis,,qdeimnst,0
Dementia,d-e-mn-sh-ea,Demnze,,qdemnz,0
Declaim,d-e-/-m,Demu,u,qdemu,0
Dean,d-e-n,Deni,i,qdein,0
Den,d-e-n,Deno,o,qdeno,0
Dint,d-e-nt,Dento,o,qdenot,0
Din,d-e-n,Denu,u,qdenu,0
Declension,d-e-/-n-sh,Denz,,qdenz,0
Declination,d-e-/-n-sh,Denzo,o,qdenoz,0
Dipsomania,d-e-p-s2-o-mn-ea,Depsomne,,qdemnops,0
Dirigible,d-e-r-e-j,Derej,,qdejr,0
Dealer,d-e2-/-r,Deri,i,qdeir,0
Dearer,d-e2-/-r,Deru,u,qderu,0
Dizzy,d-e-s-e,Dese,,qdes,0
Desk,d-e-s2-k,Desko,o,qdekos,0
Deism,d-e-s2-m,Desm,,qdems,0
Deist,d-e-s2-t,Desti,i,qdeist,0
Deity,d-e-t-e,Dete,,qdet,0
Dirty,d-e2-t-e,Deteo,o,qdeot,0
Dexterity,d-e-x-/-r,Dexr,,qderx,0
Dishes,d-e-sh-s,Dezs,,qdesz,0
De facto,df-a-k-t-o,Dfakto,,qadfkot,0
Defalcate,df-a-l-k,Dfalk,,qadfkl,0
Deface,df-a-s,Dfas,,qadfs,0
Diffident,df-tn,Dfdn,,qdfn,0
Defeseless,df-e-n-s-l,Dfensl,,qdeflns,0
Deficit,df-e-s2-e-t,Dfeset,,qdefst,0
Deficient,df-e-sh-t,Dfezt,,qdeftz,0
Diphtheria,df-th-e-r-ea,Dfhere,,qdefhr,0
Diphthong,df-th-o-ng,Dfhog,,qdfgho,0
Defiance,df-i-n-s,Dfinso,o,qdfinos,0
Deflect,d-fl,Dfl,,qdfl,0
Defunct,df-nk,Dfq,,qdfq,0
Deferential,dfr-e-n-sh,Dfrenz,,qdefnrz,0
Defendant,df-t,Dft,,qdft,0
Diffuse,df-e-u,Dfuo,o,qdfou,0
Diurnal,d-ia-n-l,Dianl,,qadiln,0
Diocese,d-ia-ss,Diass,,qadis,0
Diabetes,d-i-b-t-e-s,Dibtes,,qbdeist,0
Diadem,d-i-tm,Didm,,qdim,0
Dehydrate,d-i-d-r-a,Didra,,qadir,0
Diameter,d-i-m-e-t-e2,Dimete,,qdeimt,0
Diamond,d-i-mn,Dimn,,qdimn,0
Dynamite,d-i-n-a-m-i,Dinami,,qadimn,0
Dined,d-i-nt,Dind,,qdin,0
Dine,d-i-n,Dino,o,qdino,0
Diapason,d-i-p-a-s2-n,Dipasn,,qadinps,0
Diaeresis,d-i-r-ss,Dirss,,qdirs,0
Divan,d-i-v-a-n,Divano,o,qadinov,0
Divers,d-i-v-r-s,Divrs,,qdirsv,0
Degenerate,d-j-e-n-r-a,Djenra,,qadejnr,0
Digest,d-j-e-s,Djes,,qdejs,0
Deject,d-j-k,Djk,,qdjk,0
Dejectedly,d-j-k-t-e,Djkte,,qdejkt,0
Deliberate,d-l-e-b,Dleb,,qbdel,0
Delectation,d-l-e-k-t-sh,Dlektz,,qdekltz,0
Delinquent,d-l-e-nk,Dleq,,qdelq,0
Delirium,d-l-e-r-m,Dlerm,,qdelmr,0
Deleterious,d-l-e-t-e-r,Dleter,,qdelrt,0
Demagogue,tm-a-g,Dmag,,qadgm,0
Damask,tm-a-s2-k,Dmask,,qadkms,0
Demeanor,tm-e-n-e2,Dmene,,qdemn,0
Diminutive,tm-e-n-e-u,Dmenu,,qdemnu,0
Dimension,tm-e-n-sh,Dmenzo,o,qdemnoz,0
Domesticity,tm-e-s-/-s,Dmess,,qdems,0
Detriment,d-/-m,Dmi,i,qdim,0
Demise,tm-i-s,Dmis,,qdims,0
Democrat,tm-k,Dmk,,qdkm,0
Democratic,tm-k,Dmko,o,qdkmo,0
Demobilize,tm-o-bl-i-s,Dmoblis,,qbdilmos,0
Demolition,tm-o-l-e-sh,Dmolez,,qdelmoz,0
Demolish,tm-o-l-sh,Dmolz,,qdlmoz,0
Democrat ,tm-r,Dmr,,qdmr,0
Demarcation,tm-r-k-a-sh,Dmrkz,,qdkmrz,0
Domicile,tm-s-e-l,Dmsel,,qdelms,0
Domesticate,tm-/-s2-t-a,Dmsta,,qadmst,0
Dimity,d-/-m-t,Dmt,,qdmt,0
Demur,tm-u-r,Dmur,,qdmru,0
Demurrage,tm-u-r-j,Dmurj,,qdjmru,0
Demure,tm-e-u-r,Dmuro,o,qdmoru,0
Denature,tn-a-t-r,Dnatr,,qadnrt,0
Dandy,tn-d-e,Dnde,,qden,0
Dandelion,tn-d-e-l-i-n,Dndelin,,qdeiln,0
Tendon,tn-tn,Dndn,,qdn,0
Tendency,tn-tn-se,Dndnse,,qdens,0
Denim,tn-e-m,Dnem,,qdemn,0
Denizen,tn-e-s2-e-n,Dnesen,,qdens,0
Dingy,tn-j-e,Dnjeo,o,qdejno,0
Dungeon,tn-j-n,Dnjn,,qdjn,0
Denmark,tn-m-a-r-k,Dnmark,,qadkmnr,0
Denominate,tn-o-mn-a-t,Dnomnat,,qadmnot,0
Denomination,tn-o-mn-sh,Dnomnz,,qdmnoz,0
Dinner,tn-r,Dnr,,qdnr,0
Dentist,tn-t-e-s,Dntes,,qdenst,0
Dentistry,tn-t-e-s-r-e,Dntesre,,qdenrst,0
Denver,tn-v,Dnv,,qdnv,0
Deodorize,d-o-d-e-r-i-s,Doderis,,qdeiors,0
Dollar and a half,d-o-/-f,Dof,,qdfo,0
Dog,d-o-g,Dogo,o,qdgo,0
Dockyard,d-o-k-a2-d,Dokad,,qadko,0
Doctrinal,d-o-k-t-/-l,Doktl,,qdklot,0
Doll,d-o-l,Dol,,qdlo,0
Dormer,d-o-m-e2,Domeo,o,qdemo,0
Dormitory,d-o-m-e-t-r-e,Dometre,,qdemort,0
Dormant,d-o-mn-t,Domnt,,qdmnot,0
Dominion,d-o-mn-u-n,Domnun,,qdmnou,0
Dormouse,d-o-m-a-u-s,Domws,,qdmosw,0
Daunt,d-o-nt,Dont,,qdnot,0
Dauntless,d-o-nt-l,Dontl,,qdlnot,0
Dollar and a quarter,d-o-/-k,Doq,,qdoq,0
Door,d-o-r,Dor,,qdor,0
Deteriorate,d-/-o-r-a,Dora,,qador,0
Dooryard,d-o-r-a2-d,Dorad,,qador,0
Dollars and cents,d-o-/-s,Dos,,qdos,0
Dioxide,d-o-s2-i-d,Dosid,,qdios,0
Daughter-in-law,d-o-t-e-l-o,Dotelo,,qdelot,0
Depict,d-p-k,Dpk,,qdkp,0
Duplex,d-pl-e-x,Dplex,,qdelpx,0
Diploma,d-pl-o-m-a,Dploma,,qadlmop,0
Deponent,d-p-o-n,Dpon,,qdnop,0
Deposit,d-p-o-s,Dposo,o,qdops,0
Depositary,d-p-o-s-/-r-e,Dposre,,qdeoprs,0
Depository,d-p-o-s-/-r-e,Dposreo,o,qdeoprs,0
Deport,d-p-o-t,Dpot,,qdopt,0
Depressant,d-pr-e-s-nt,Dpresnt,,qdenprst,0
Deprive,d-pr-i,Dpri,,qdipr,0
Departure,d-p-t-r,Dptr,,qdprt,0
Drama,d-r-a-m-a,Dramai,i,qadimr,0
Dramatic,d-r-a-m-/-a,Dramao,o,qadmor,0
Durability,d-r-\-b,Drbo,,qbdor,0
Dread,d-r-e-d,Dred,,qder,0
Dreadful,d-r-e-d-f,Dredf,,qdefr,0
Drift,d-r-e-f-t,Dreft,,qdefrt,0
Drill,d-r-e-l,Drel,,qdelr,0
Dreamed,d-r-e-mt,Dremd,,qdemr,0
Dress,d-r-e-s,Dres,,qders,0
Dressed,d-r-e-s2-t,Dresd,,qders,0
Dresser,d-r-e-s-e-r,Dreser,,qders,0
Dresses,d-r-e-ss,Dresso,o,qdeors,0
Derivative,d-r-e-v,Drev,,qderv,0
Draft,d-r-f,Drf,,qdfr,0
Drudge,d-r-j,Drj,,qdjr,0
Directorate,d-r-k-/-r-a,Drkra,,qadkr,0
Drown,d-r-n,Drn,,qdnr,0
Derogative,d-r-o-g-v,Drogv,,qdgorv,0
Drawn,d-r-o-n,Dron,,qdnor,0
Draw,d-r-o,Droo,o,qdor,0
Drunk,d-r-nk,Drq,,qdqr,0
Drastic,d-r-/-s2-t,Drst,,qdrst,0
Drug,d-r-u-g,Drugo,o,qdgoru,0
Drew,d-r-u,Druo,o,qdoru,0
Dishabille,d-s-a-b-e-l,Dsabel,,qabdels,0
Distribute,d-s-\-b,Dsbo,o,qbdos,0
Disbursement,d-s-br-s2-m,Dsbrsm,,qbdmrs,0
Decedent,d-s2-e-tn,Dsedn,,qdens,0
Dissidence,d-s2-e-tn-s,Dsedns,,qdens,0
Dissect,d-s2-e-k,Dsek,,qdeks,0
Dissemble,d-s2-e-m,Dsem,,qdems,0
Decimal,d-s2-e-m-l,Dseml,,qdelms,0
Discernment,d-s2-e2-mn,Dsemn,,qdemns,0
Descend,d-s2-e-n,Dsen,,qdens,0
Descendant,d-s2-e-n-tn,Dsendn,,qdens,0
Disincline,d-s-e-/-n,Dseno,o,qdenos,0
Decent,d-s2-e-nt,Dsent,,qdenst,0
Descent,d-s2-e-nt,Dsenti,i,qdeinst,0
Dissent,d-s2-e-nt,Dsento,o,qdenost,0
Dissipate,d-s-e-p-a,Dsepa,,qadeps,0
Decease,d-s-e-s,Dses,,qdes,0
Desert,d-s2-e2-t,Dset,,qdest,0
Dissertation,d-s2-e2-t-n,Dsetn,,qdenst,0
Dessert,d-s2-e2-t,Dseto,o,qdeost,0
Desertion,d-s2-e-sh,Dsezo,o,qdeosz,0
Disfeature,d-s2-f-e-t-r,Dsfetr,,qdefrst,0
Disfranchise,d-s2-fr-a-n-ch,Dsfranc,,qacdfnrs,0
Disgrace,d-s2-g-r-a-s,Dsgras,,qadgrs,0
Disgusted,d-s2-g-u-s-/-t,Dsgusd,,qdgsu,0
Decipher,d-s2-i-f,Dsif,,qdfis,0
Decidedly,d-s-i-/-t-e,Dsite,,qdeist,0
Discord,d-s2-k-o-d,Dskod,,qdkos,0
Discordant,d-s2-k-o-tn,Dskodn,,qdknos,0
District of columbia,d-s2-k-o-l,Dskol,,qdklos,0
Desecrate,d-s2-k-r-a,Dskra,,qadkrs,0
Discriminate,d-s2-k-r-e-mn-a-t,Dskremnat,,qadekmnrst,0
Discretion,d-s2-k-r-e-sh,Dskrez,,qdekrsz,0
Disconsolate,d-s2-k-s2-o-l-a,Dsksola,,qadklos,0
Discountenance,d-s2-k-tn-a-n-s,Dsktnans,,qadknst,0
Discontinue,d-s2-k-tn-u,Dsktnu,,qdknstu,0
Discolor,d-s2-k-u-l,Dskul,,qdklsu,0
Dismal,d-s2-m-l,Dsml,,qdlms,0
Dismount,d-s2-mn-t,Dsmnt,,qdmnst,0
Dismantle,d-s2-mn-t-l,Dsmntl,,qdlmnst,0
Disinfectant,d-s2-n-f-e-k-nt,Dsnfeknt,,qdefknst,0
Disengagement,d-s2-n-g-a-m,Dsngam,,qadgmns,0
Disobedient,d-s2-o-b-tn-t,Dsobdnt,,qbdnost,0
Disoblige,d-s2-o-bl,Dsobl,,qbdlos,0
Dissoluble,d-s2-o-l-b,Dsolb,,qbdlos,0
Dissolution,d-s2-o-l-sh,Dsolz,,qdlosz,0
Dishonesty,d-s2-o-n-e-s-e,Dsonese,,qdenos,0
Dishonestly,d-s2-o-n-e-s-e,Dsoneseo,o,qdenos,0
Dissociate,d-s2-o-sh-t,Dsozt,,qdostz,0
Despotic,d-s-p-/-a,Dspa,,qadps,0
Disparate,d-s-p-a-r-a,Dspara,,qadprs,0
Dyspeptic,d-s-p-e-p,Dspep,,qdeps,0
Despicable,d-s-p-k-b,Dspkb,,qbdkps,0
Discipline,d-s-pl-e-n,Dsplen,,qdelnps,0
Despond,d-s-jnt,Dspnd,,qdnps,0
Dispense,d-s-p-n-s,Dspns,,qdnps,0
Despot,d-s-p-o-t,Dspot,,qdopst,0
Disport,d-s-p-o-t,Dspoto,o,qdopst,0
Disparity,d-s-p-/-r,Dspr,,qdprs,0
Disproportionate,d-s-pr,Dspri,i,qdiprs,0
Disproportion,d-s-pr,Dspro,o,qdoprs,0
Dispersion,d-s-pr-sh,Dsprz,,qdprsz,0
Disputatious,d-s-p-u-sh-u-s,Dspuzus,,qdpsuz,0
Disrupt,d-s-r-p,Dsrp,,qdprs,0
Desist,d-ss,Dssi,i,qdis,0
Distinct,d-s2-t,Dst,,qdst,0
Disturb,d-s2-t-b,Dstb,,qbdst,0
Distinguished,d-s2-t-/-t,Dstd,,qdst,0
Destitution,d-s2-t-e-t-sh,Dstetz,,qdestz,0
Distraught,^-d-s-/-t,Dsti,i,qdist,0
Distend,d-s2-tn-d,Dstndo,o,qdnost,0
Distinguish,d-s2-t,Dsto,o,qdost,0
Distort,d-s2-t-o-t,Dstot,,qdost,0
Distinction,d-s2-t-sh,Dstz,,qdstz,0
Disuse,d-s2-e-u,Dsu,,qdsu,0
Desultory,d-s2-u-/-r-e,Dsure,,qdersu,0
Desirous,d-s2-u-s,Dsus,,qdsu,0
Desuetude,d-s-w-e-t-u,Dswetu,,qdestuw,0
Duty,td-e,Dte,,qdet,0
Dutiable,td-e-b,Dteb,,qbdet,0
Ditty,td-e,Dteo,o,qdeot,0
Detest,td-e-s,Dtes,,qdest,0
Duties,td-e-s,Dteso,o,qdeost,0
Ditto,td-o,Dto,,qdot,0
Detonation,td-o-n-sh,Dtonz,,qdnotz,0
Detain,td-tn,Dttn,,qdnt,0
Detention,td-tn-sh,Dttnz,,qdntz,0
Detour,td-u-r,Dtur,,qdrtu,0
Duteous,td-u-s,Dtus,,qdstu,0
Dubiety,d-u-b-I,Dubi,,qbdiu,0
Dewy,d-u-e,Duei,i,qdeiu,0
Dull,d-u-l,Duli,i,qdilu,0
Duel,d-u-l,Dulo,o,qdlou,0
Do you want,d-u-u-nt,Duunt,,qdntu,0
Devastate,df-a-s2-t-a,Dvasta,,qadstv,0
Dividend,df-tn,Dvdn,,qdnv,0
Diverge,df-e-j,Dvej,,qdejv,0
Divergent,df-e-jnt,Dvejnt,,qdejntv,0
Divergence,df-e-j,Dvejo,o,qdejov,0
Divination,df-e-n-sh,Dvenz,,qdenvz,0
Divest,df-e-s,Dves,,qdesv,0
Divisble,df-e-s-b,Dvesb,,qbdesv,0
Diverse,df-e-s,Dveso,o,qdeosv,0
Divert,df-e2-t,Dvet,,qdetv,0
Division,df-e-sh,Dvez,,qdevz,0
Divide,df-i-d,Dvid,,qdiv,0
Divulge,dfl-j,Dvlj,,qdjlv,0
Davenport,df-n-p-o-t,Dvnpot,,qdnoptv,0
Devolve,df-o-l,Dvol,,qdlov,0
Devoted,df-td,Dvtd,,qdtv,0
Devoid,df-o-e,Dvy,,qdvy,0
Dwell,d-w-e-l,Dwel,,qdelw,0
Dowager,d-a-u-j-e2,Dwje,,qdejw,0
Doubtless,d-a-u-l,Dwl,,qdlw,0
Dower,d-a-u-r,Dwr,,qdrw,0
Detroit,d-/-o-e,Dyu,u,qduy,0
Dishevel,d-sh-e-v,Dzev,,qdevz,0
Ebullition,e-b-u-l-e-sh,Ebulez,,qbeluz,0
Idiotic,e-d-/-a,Eda,,qade,0
Edifice,e-df-e-s,Edfes,,qdefs,0
Edify,e-df,Edfo,o,qdefo,0
Edinburgh,e-tn-br-o,Ednbro,,qbdenor,0
Idiosyncrasy,e-d-o-s2-e-nk,Edoseq,,qdeoqs,0
Idiot,e-d-o-t,Edot,,qdeot,0
Eardrum,e2-d-r-m,Edrm,,qdemr,0
Editor,e-td-e2,Edte,,qdet,0
Editorial,e-td-r-l,Edtrl,,qdelrt,0
Effeminate,e-f-e-mn-a-t,Efemnat,,qaefmnt,0
Effervesce,e-f-e-v-e-s,Efeves,,qefsv,0
Efficacious,e-f-k-a-sh,Efkaz,,qaefkz,0
Efficacy,e-f-k-s-e,Efkse,,qefks,0
Efflorescent,e-fl-r-e-s2-nt,Eflresnt,,qeflnrst,0
If you,e-f-u,Efu,,qefu,0
If you will,e-f-u-l,Eful,,qeflu,0
If you want,e-f-u-nt,Efunt,,qefntu,0
If you are,e-f-u-r,Efur,,qefru,0
Effusive,e-f-e-u-v,Efuv,,qefuv,0
Ignite,e-g-n-i,Egni,,qegin,0
Ignominious,e-g-n-o-mn,Egnomn,,qegmno,0
Ignominy,e-g-n-o-mn-e,Egnomne,,qegmno,0
Egoist,e-g-o-s2-t,Egost,,qegost,0
Egotist,e-g-t-e-s,Egtes,,qegst,0
Egotistic,e-g-t-/-s2-t,Egtst,,qegst,0
English,e-ng-sh,Egz,,qegz,0
With or without,e-th-e-th-t,Eheht,,qeht,0
With that,e-th-th-a,Ehha,,qaeh,0
Ethical,e-th-/-k,Ehk,,qehk,0
Ethnic,e-th-n-e-k,Ehnek,,qehkn,0
With reference to the matter,e-th-r-f-m-a-t,Ehrfmat,,qaefhmrt,0
Either side,e-th2-s,Ehs,,qehs,0
With you,e-thu,Ehu,,qehu,0
With us,e-thu-s,Ehus,,qehsu,0
Ecuador,e-k-d-o-r,Ekdor,,qdekor,0
Economical,e-k-/-k,Ekk,,qek,0
??clat,e-k-l-a,Ekla,,qaekl,0
Ecclesiastic,e-k-l-e-s-/-s2-t,Eklesst,,qeklst,0
Weeks ago,e-k-s2-g,Eksg,,qegks,0
He can't,e-k-t,Ekt,,qekt,0
Week or two,e-k-t-u,Ektu,,qektu,0
Week or two ago,e-k-t-u-g,Ektug,,qegktu,0
Elaborate,e-l-a-b,Elab,,qabel,0
Elasicity,e-l-a-s-/-s,Elass,,qaels,0
Elbow,e-l-b-o,Elbo,,qbelo,0
Electrode,e-l-/-d,Eldo,o,qdelo,0
Illiberal,e-l-e-b-e-r,Eleber,,qbelr,0
Elegant,e-l-e-g,Eleg,,qegl,0
Elegance,e-l-e-g,Elegi,i,qegil,0
Illegal,e-l-e-g,Elego,o,qeglo,0
Eligible,e-l-e-j-b,Elejb,,qbejl,0
Illegible,e-l-e-j-b,Elejbo,o,qbejlo,0
Illegitimate,e-l-e-j-tm-a-t,Elejtmat,,qaejlmt,0
Electoral,e-l-e-k-r-l,Elekrl,,qeklr,0
Eliminate,e-l-e-mn-a-t,Elemnat,,qaelmnt,0
Elimination,e-l-e-mn-sh,Elemnz,,qelmnz,0
Eleemosynary,e-l-e-m-o-s,Elemos,,qelmos,0
Elementary,e-l-e-m-r-e,Elemre,,qelmr,0
Ellipsoid,e-l-e-p-s2-o-e,Elepsy,,qelpsy,0
Elicit,e-l-e-s2-t,Elest,,qelst,0
Illicit,e-l-e-s2-t,Elesto,o,qelost,0
Illiterate,e-l-e-t,Elet,,qelt,0
Electrification,e-l-/-f,Elfi,i,qefil,0
Electrify,e-l-/-f,Elfo,o,qeflo,0
Elongation,e-l-ng-sh,Elgz,,qeglz,0
Elk,e-l-k,Elki,i,qeikl,0
Electrical,e-l-/-k-l,Elkl,,qekl,0
Ilk,e-l-k,Elko,o,qeklo,0
Electrolier,e-l-/-l-e-r,Eller,,qelr,0
Electromagnet,e-l-m-/-t,Elmt,,qelmt,0
Electron,e-l-/-n,Eln,,qeln,0
Illness,e-l-n-e-s,Elnes,,qelns,0
